AnimalID,Aggressive,At Vet,Barn,Behavior,Court/Investigation,Enroute,Foster,In Foster,In Kennel,In Surgery,Medical,Offsite,Partner,Rabies Risk,SCRP,Suffering,Target,Main Breed,BreedName,sex,fertility,MixColor,color,colorC,agenumber,ageperiod,age,ageC,MainBreedMix,MixBreed,animal,HaveName,outcome
A690482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,0.0,1.0,Black,0.0,3.0,weeks,21.0,0.0,221.0,1.0,1.0,0.0,1.0
A691761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,219,YORKSHIRE TERRIER,0.0,1.0,1.0,Silver,31.0,14.0,years,5110.0,14.0,380.0,0.0,1.0,1.0,2.0
A677857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Orange Tabby,5.0,4.0,months,120.0,0.0,147.0,1.0,2.0,0.0,1.0
A669274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,55,CARDIGAN WELSH CORGI,0.0,1.0,0.0,White,1.0,2.0,years,730.0,2.0,99.0,1.0,1.0,1.0,2.0
A691738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Cream Tabby,16.0,6.0,months,180.0,0.0,147.0,1.0,2.0,1.0,0.0
A698918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,170,RAT TERRIER,0.0,1.0,0.0,Tricolor,7.0,5.0,months,150.0,0.0,298.0,1.0,1.0,1.0,0.0
A698780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Black,0.0,10.0,months,300.0,0.0,279.0,1.0,1.0,1.0,0.0
A682412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,64,CHOW CHOW,0.0,1.0,0.0,Brown,3.0,8.0,years,2920.0,8.0,117.0,1.0,1.0,1.0,1.0
A687326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,71,DACHSHUND LONGHAIR,1.0,1.0,1.0,Brown,3.0,12.0,years,4380.0,12.0,127.0,1.0,1.0,1.0,0.0
A691924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,78,DOMESTIC LONGHAIR,1.0,1.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,143.0,1.0,2.0,1.0,0.0
A702229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Tan,4.0,2.0,months,60.0,0.0,220.0,1.0,1.0,0.0,0.0
A679966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33,BLACK MOUTH CUR,0.0,1.0,1.0,Tan,4.0,3.0,months,90.0,0.0,57.0,1.0,1.0,1.0,0.0
A703590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,78,DOMESTIC LONGHAIR,0.0,1.0,1.0,Black,0.0,4.0,months,120.0,0.0,143.0,1.0,2.0,1.0,0.0
A669647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,0.0,0.0,1.0,Tan,4.0,1.0,year,365.0,1.0,25.0,1.0,1.0,1.0,2.0
A712760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,0.0,Orange Tabby,5.0,2.0,months,60.0,0.0,145.0,1.0,2.0,1.0,0.0
A666198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Tortie,11.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,1.0
A669457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,137,MINIATURE SCHNAUZER,1.0,0.0,0.0,Gray,19.0,5.0,years,1825.0,5.0,243.0,1.0,1.0,1.0,1.0
A676242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Black,0.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,0.0,3.0
A679788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,0.0,0.0,Black,0.0,4.0,months,120.0,0.0,221.0,1.0,1.0,1.0,2.0
A627019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Tan,4.0,3.0,years,1095.0,3.0,221.0,1.0,1.0,1.0,1.0
A684617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Black,0.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,1.0
A668381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,63,CHINESE SHARPEI,0.0,1.0,0.0,Black,0.0,2.0,years,730.0,2.0,115.0,1.0,1.0,1.0,1.0
A692578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,117,JACK RUSSELL TERRIER,1.0,0.0,1.0,White,1.0,3.0,months,90.0,0.0,211.0,1.0,1.0,0.0,1.0
A345209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Tan,4.0,10.0,years,3650.0,10.0,221.0,1.0,1.0,1.0,2.0
A719979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Torbie,14.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A666498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,78,DOMESTIC LONGHAIR,0.0,1.0,0.0,Orange Tabby,5.0,5.0,years,1825.0,5.0,143.0,1.0,2.0,1.0,0.0
A712309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,42,BOXER,1.0,0.0,1.0,Tan,4.0,2.0,months,60.0,0.0,74.0,1.0,1.0,0.0,1.0
A690108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,131,MANCHESTER TERRIER,0.0,1.0,1.0,Black,0.0,4.0,years,1460.0,4.0,232.0,1.0,1.0,1.0,3.0
A672741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,173,ROTTWEILER,0.0,1.0,1.0,Black,0.0,3.0,months,90.0,0.0,304.0,1.0,1.0,1.0,0.0
A694600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,40,BORDER TERRIER,0.0,1.0,0.0,Tan,4.0,2.0,months,60.0,0.0,69.0,1.0,1.0,1.0,0.0
A679947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Tan,4.0,10.0,years,3650.0,10.0,278.0,1.0,1.0,1.0,2.0
A699543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,White,1.0,6.0,months,180.0,0.0,220.0,1.0,1.0,1.0,1.0
A669712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Blue,6.0,3.0,months,90.0,0.0,279.0,1.0,1.0,1.0,0.0
A700043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,136,MINIATURE POODLE,0.0,1.0,0.0,Cream,20.0,1.0,year,365.0,1.0,242.0,1.0,1.0,1.0,1.0
A717158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Orange Tabby,5.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,0.0
A673776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,102,GOLDEN RETRIEVER,0.0,0.0,1.0,Tan,4.0,1.0,month,30.0,0.0,184.0,1.0,1.0,1.0,1.0
A720217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Black,0.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,0.0,1.0
A663754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,137,MINIATURE SCHNAUZER,0.0,1.0,1.0,Gray,19.0,12.0,years,4380.0,12.0,244.0,1.0,1.0,1.0,2.0
A667822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184,SIAMESE,1.0,1.0,0.0,Lynx Point,22.0,3.0,months,90.0,0.0,323.0,1.0,2.0,0.0,0.0
A664601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,5.0,years,1825.0,5.0,147.0,1.0,2.0,0.0,1.0
A685572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Black,0.0,13.0,years,4745.0,13.0,147.0,1.0,2.0,1.0,3.0
A678739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,0.0,0.0,Sable,15.0,2.0,weeks,14.0,0.0,110.0,1.0,1.0,1.0,1.0
A709166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Torbie,14.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A693771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Black,0.0,3.0,months,90.0,0.0,147.0,1.0,2.0,0.0,0.0
A705123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Brown Tabby,2.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,2.0
A680771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,2.0,2.0,0.0,Tan,4.0,2.0,days,2.0,0.0,129.0,1.0,1.0,0.0,1.0
A683840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,168,QUEENSLAND HEELER,1.0,0.0,1.0,Black,0.0,12.0,years,4380.0,12.0,294.0,1.0,1.0,0.0,3.0
A713302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Black,0.0,4.0,weeks,28.0,0.0,147.0,1.0,2.0,0.0,1.0
A585865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,129,MAINE COON,0.0,1.0,0.0,Brown Tabby,2.0,8.0,years,2920.0,8.0,229.0,1.0,2.0,1.0,2.0
A687507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4,AKITA,1.0,1.0,1.0,White,1.0,8.0,years,2920.0,8.0,6.0,1.0,1.0,1.0,2.0
A709511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,1.0,White,1.0,4.0,months,120.0,0.0,145.0,1.0,2.0,1.0,0.0
A671585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,0.0,0.0,1.0,Brown,3.0,4.0,months,120.0,0.0,126.0,0.0,1.0,0.0,1.0
A671934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,71,DACHSHUND LONGHAIR,1.0,1.0,1.0,Brown,3.0,1.0,year,365.0,1.0,127.0,0.0,1.0,1.0,0.0
A666051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,39,BORDER COLLIE,1.0,0.0,0.0,Tricolor,7.0,1.0,year,365.0,1.0,68.0,1.0,1.0,0.0,1.0
A706150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22,BEAGLE,0.0,0.0,1.0,Red Merle,32.0,3.0,years,1095.0,3.0,37.0,1.0,1.0,1.0,2.0
A687512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Cream Tabby,16.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,0.0
A707511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A703551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,2.0,days,2.0,0.0,147.0,1.0,2.0,0.0,4.0
A711586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,2.0,2.0,0.0,Orange Tabby,5.0,2.0,weeks,14.0,0.0,145.0,1.0,2.0,0.0,1.0
A710977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,1.0,1.0,0.0,Tan,4.0,1.0,year,365.0,1.0,129.0,1.0,1.0,1.0,0.0
A693617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Black,0.0,9.0,months,270.0,0.0,279.0,1.0,1.0,1.0,2.0
A696213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Orange Tabby,5.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,0.0,1.0
A681924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,0.0,0.0,Black,0.0,7.0,months,210.0,0.0,221.0,1.0,1.0,0.0,1.0
A714749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,185,SIBERIAN HUSKY,0.0,1.0,1.0,Black,0.0,6.0,years,2190.0,6.0,325.0,1.0,1.0,1.0,0.0
A673339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,137,MINIATURE SCHNAUZER,0.0,1.0,1.0,Gray,19.0,3.0,years,1095.0,3.0,243.0,1.0,1.0,1.0,0.0
A688921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Calico,12.0,3.0,days,3.0,0.0,147.0,1.0,2.0,0.0,1.0
A678372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,196,STAFFORDSHIRE,1.0,1.0,1.0,Blue,6.0,6.0,months,180.0,0.0,343.0,1.0,1.0,1.0,1.0
A718978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,57,CATAHOULA,0.0,1.0,1.0,Black,0.0,10.0,years,3650.0,10.0,103.0,1.0,1.0,1.0,0.0
A719448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,39,BORDER COLLIE,0.0,1.0,0.0,Tricolor,7.0,8.0,years,2920.0,8.0,68.0,1.0,1.0,1.0,0.0
A688190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,67,COLLIE SMOOTH,0.0,0.0,1.0,Tan,4.0,2.0,months,60.0,0.0,123.0,1.0,1.0,0.0,1.0
A668945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,0.0,1.0,Brown,3.0,1.0,year,365.0,1.0,111.0,1.0,1.0,0.0,1.0
A679457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Torbie,14.0,7.0,months,210.0,0.0,147.0,1.0,2.0,1.0,0.0
A710646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Red,8.0,1.0,year,365.0,1.0,110.0,1.0,1.0,1.0,0.0
A674392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,0.0,0.0,1.0,Black,0.0,9.0,years,3285.0,9.0,129.0,1.0,1.0,1.0,1.0
A710306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,0.0
A669418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Tortie,11.0,9.0,months,270.0,0.0,147.0,1.0,2.0,1.0,0.0
A702353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Blue Tabby,10.0,1.0,month,30.0,0.0,147.0,1.0,2.0,0.0,4.0
A705017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Calico,12.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A705082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,1.0
A663715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,1.0,Brown Tabby,2.0,6.0,months,180.0,0.0,147.0,1.0,2.0,0.0,1.0
A678501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,1.0
A711405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Torbie,14.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,1.0
A664964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,0.0,0.0,Yellow,18.0,10.0,years,3650.0,10.0,279.0,1.0,1.0,1.0,2.0
A707905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,136,MINIATURE POODLE,0.0,1.0,0.0,White,1.0,3.0,years,1095.0,3.0,241.0,0.0,1.0,1.0,0.0
A696891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,0.0,1.0,Brown Brindle,9.0,1.0,month,30.0,0.0,279.0,1.0,1.0,0.0,2.0
A712730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Gray Tabby,33.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,3.0
A679785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A705508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Orange Tabby,5.0,4.0,weeks,28.0,0.0,147.0,1.0,2.0,0.0,1.0
A665864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,1.0,Black,0.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,2.0
A697156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,BLUETICK HOUND,0.0,1.0,1.0,White,1.0,9.0,months,270.0,0.0,62.0,1.0,1.0,1.0,0.0
A693673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,1.0,0.0,Sable,15.0,3.0,years,1095.0,3.0,177.0,1.0,1.0,1.0,2.0
A696573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33,BLACK MOUTH CUR,0.0,1.0,1.0,Brown,3.0,4.0,months,120.0,0.0,57.0,1.0,1.0,1.0,0.0
A712071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,0.0,1.0,1.0,Black Brindle,25.0,3.0,years,1095.0,3.0,26.0,1.0,1.0,1.0,2.0
A713426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,0.0,Brown Brindle,9.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,0.0
A707396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,0.0,Tan,4.0,2.0,years,730.0,2.0,110.0,0.0,1.0,1.0,2.0
A706593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,55,CARDIGAN WELSH CORGI,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,99.0,1.0,1.0,1.0,0.0
A702197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A695887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Buff,17.0,8.0,years,2920.0,8.0,221.0,1.0,1.0,1.0,2.0
A719965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,0.0,Blue,6.0,1.0,year,365.0,1.0,145.0,1.0,2.0,1.0,0.0
A715878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,1.0
A717057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,167,PUG,0.0,1.0,0.0,Brown,3.0,1.0,year,365.0,1.0,292.0,1.0,1.0,1.0,0.0
A715643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184,SIAMESE,1.0,1.0,0.0,Lynx Point,22.0,10.0,years,3650.0,10.0,323.0,1.0,2.0,1.0,2.0
A719730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,White,1.0,2.0,months,60.0,0.0,221.0,1.0,1.0,1.0,0.0
A682826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,1.0
A719976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184,SIAMESE,0.0,1.0,0.0,Seal Point,24.0,2.0,months,60.0,0.0,323.0,1.0,2.0,1.0,0.0
A717284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,0.0
A691778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,0.0,1.0,Tan,4.0,3.0,years,1095.0,3.0,111.0,1.0,1.0,1.0,1.0
A710651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Blue Tabby,10.0,4.0,weeks,28.0,0.0,147.0,1.0,2.0,0.0,1.0
A718957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,White,1.0,7.0,years,2555.0,7.0,147.0,1.0,2.0,0.0,1.0
A688958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,1.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,26.0,1.0,1.0,1.0,0.0
A696107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,164,POMERANIAN,1.0,1.0,1.0,Black,0.0,2.0,months,60.0,0.0,286.0,1.0,1.0,1.0,0.0
A714871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,79,DOMESTIC MEDIUM HAIR,0.0,0.0,1.0,Brown Tabby,2.0,2.0,months,60.0,0.0,145.0,1.0,2.0,0.0,4.0
A710839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,137,MINIATURE SCHNAUZER,0.0,1.0,0.0,Gray,19.0,4.0,years,1460.0,4.0,244.0,1.0,1.0,0.0,0.0
A713640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Blue,6.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,1.0
A695788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,0.0,Tan,4.0,5.0,years,1825.0,5.0,111.0,1.0,1.0,1.0,3.0
A707162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Calico,12.0,3.0,months,90.0,0.0,147.0,1.0,2.0,0.0,0.0
A715794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Black,0.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,1.0
A692083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,217,WIRE HAIR FOX TERRIER,1.0,1.0,1.0,Cream,20.0,4.0,months,120.0,0.0,377.0,1.0,1.0,1.0,0.0
A716407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Torbie,14.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A684274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,159,PIT BULL,1.0,0.0,0.0,Blue,6.0,6.0,months,180.0,0.0,279.0,1.0,1.0,1.0,3.0
A666794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,0.0,Brown Tabby,2.0,10.0,months,300.0,0.0,145.0,1.0,2.0,1.0,0.0
A696622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,88,ENGLISH SHEPHERD,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,160.0,0.0,1.0,1.0,2.0
A700059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,0.0,Brown,3.0,8.0,months,240.0,0.0,111.0,1.0,1.0,1.0,0.0
A681263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Brown Tabby,2.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
